occurrenceID,Bottle_Box_No,Data_Recorder,associatedID,sex,lifeStage,LocalityLabel,country,stateProvince,locality,(DMS) Latitude & Longitude,elevation,decimalLatitude,decimalLongtitude,georeferenceVerificationStatus,family,genus,specificEpithet,identificationQualifier,typeStatus,eventDate,day,month,year,recordedBy,Remark
ARA-2018-140,B,NT,,female,adult,"Dawei, Myanmar (Burma)",Myanmar,,Dawei,"14°6.279'N, 98°18.007'E",17,14.1047,98.30029,,Liphistiidae,Liphistius,dawei,,,2018-05-04,4,5,2018,"Warrit N., et al.",Paratype
ARA-2018-143,B,NT,,male,adult,"Dawei, Myanmar (Burma)",Myanmar,,Dawei,"14°6.279'N, 98°18.007'E",17,14.1047,98.30029,,Liphistiidae,Liphistius,dawei,,,2018-05-04,4,5,2018,"Warrit N., et al.",Holotype
ARA-2018-144,B,NT,,female,adult,"Dawei, Myanmar (Burma)",Myanmar,,Dawei,"14°6.279'N, 98°18.007'E",17,14.1047,98.30029,,Liphistiidae,Liphistius,dawei,,,2018-05-04,4,5,2018,"Warrit N., et al.",Paratype
ARA-2018-147,B,NT,,male,adult,"Dawei, Myanmar (Burma)",Myanmar,,Dawei,"14°6.279'N, 98°18.007'E",17,14.1047,98.30029,,Liphistiidae,Liphistius,dawei,,,2018-11-25,25,11,2018,,Paratype
ARA-2018-281,B,NT,,female,adult,"Chet Khot WF., Cha Om, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Chet Khot Waterfall,"14°28'20.24""N, 101°09'58.06""E",127,,,,Liphistiidae,Liphistius,tham,,,2018-10-14,14,10,2018,"Warrit N., et al.",Paratype
ARA-2018-282,B,NT,,female,adult,"Chet Khot WF., Cha Om, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Chet Khot Waterfall,"14°28'20.24""N, 101°09'58.06""E",127,,,,Liphistiidae,Liphistius,tham,,,2018-10-14,14,10,2018,"Warrit N., et al.",Paratype
ARA-2018-284,B,NT,,male,adult,"Chet Khot WF., Cha Om, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Chet Khot Waterfall,"14°28'20.24""N, 101°09'58.06""E",127,,,,Liphistiidae,Liphistius,tham,,,,,,,,Holotype
ARA-2018-286,B,NT,,female,adult,"Chet Khot WF., Cha Om, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Chet Khot Waterfall,"14°28'20.24""N, 101°09'58.06""E",127,,,,Liphistiidae,Liphistius,tham,,,,,,,,Allotype
ARA-2019-056,B,NT,,female,adult,"Wiang Ko Sai NP., Wang Chin D., Phrae",Thailand,Phrae,Wiang Ko Sai National Park,"17°57'55.96""N, 99°35'46.36""E",218,,,,Liphistiidae,Liphistius,,,,,,,,,Paratype
ARA-2019-057,B,NT,,female,adult,"Wiang Ko Sai NP., Wang Chin D., Phrae",Thailand,Phrae,Wiang Ko Sai National Park,"17°57'55.96""N, 99°35'46.36""E",218,,,,Liphistiidae,Liphistius,,,,,,,,,Holotype
ARA-2021-067,B,NT,,female,adult,"Huai Kha Kheng WS., Lansak D., Uthai Thani",Thailand,Uthai Thani,Huai Kha Kheng Watershed,,,15.60813,99.31958,,Liphistiidae,Liphistius,,,,2020-10-29,29,10,2020,,Holotype
ARA-2021-068,B,NT,,female,adult,"Huai Kha Kheng WS., Lansak D., Uthai Thani",Thailand,Uthai Thani,Huai Kha Kheng Watershed,,,15.60813,99.31958,,Liphistiidae,Liphistius,,,,2020-10-29,29,10,2020,,Paratype
ARA-2017-138,C,NT,,female,adult,"Namtok Sam Lan NP., Nong Pla Lai, Mueang Saraburi D., Saraburi",Thailand,Saraburi,Namtok Sam Lan National Park,"14°26'06.6""N, 100°57'44.1""E",90,,,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,"Warrit N., et al.",Paratype
ARA-2017-139,C,NT,,male,adult,"Namtok Sam Lan NP., Nong Pla Lai, Mueang Saraburi D., Saraburi",Thailand,Saraburi,Namtok Sam Lan National Park,"14°26'06.6""N, 100°57'44.1""E",90,,,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,"Warrit N., et al.",Holotype
ARA-2017-140,C,NT,,female,adult,"Namtok Sam Lan NP., Nong Pla Lai, Mueang Saraburi D., Saraburi",Thailand,Saraburi,Namtok Sam Lan National Park,"14°26'06.6""N, 100°57'44.1""E",90,,,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,"Warrit N., et al.",Allotype
ARA-2017-146,C,NT,,male,adult,"Cham Phak Phaeo, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Cham Phak Phaeo,"14°31'37.8150""N, 101°2'3.3498""E",52.79,,,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,,Holotype
ARA-2017-177,C,NT,,female,adult,"Cham Phak Phaeo, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Cham Phak Phaeo,"14°31'37.8150""N, 101°2'3.3498""E",52.79,,,,Liphistiidae,Liphistius,,,,2019-09-14,14,9,2019,,Allotype
ARA-2018-159,C,NT,,female,adult,"Dawei, Myanmar (Burma)",Myanmar,,Dawei,"14°4.272'N, 98°15.913'E",5,,,,Theraphosidae,Phlogiellus,daweiensis,,,2018-05-04,4,5,2018,"Warrit N., et al.",Holotype
ARA-2018-160,C,NT,,female,adult,"Dawei, Myanmar (Burma)",Myanmar,,Dawei,"14°4.272'N, 98°15.913'E",5,,,,Theraphosidae,Phlogiellus,daweiensis,,,2018-05-04,4,5,2018,"Warrit N., et al.",Paratype
ARA-2018-178,C,NT,,female,adult,"Dawei, Myanmar (Burma)",Myanmar,,Dawei,"13°48.361'N, 98°09.564'E",19,,,,Theraphosidae,Phlogiellus,daweiensis,,,2018-05-03,3,5,2018,"Warrit N., et al.",Type
ARA-2018-180,C,NT,,female,adult,"Dawei, Myanmar (Burma)",Myanmar,,Dawei,"13°48.361'N, 98°09.564'E",19,,,,Theraphosidae,Phlogiellus,daweiensis,,,2018-05-03,3,5,2018,"Warrit N., et al.",Type
ARA-2018-283,C,NT,,female,adult,"Chet Khot WF., Cha Om, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Chet Khot Waterfall,"14°28'20.24""N, 101°09'58.06""E",127,,,,Liphistiidae,Liphistius,tham,,,2018-10-14,14,10,2018,"Warrit N., et al.",Paratype
ARA-2018-285,C,NT,,female,adult,"Chet Khot WF., Cha Om, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Chet Khot Waterfall,"14°28'20.24""N, 101°09'58.06""E",127,,,,Liphistiidae,Liphistius,tham,,,2018-10-14,14,10,2018,"Warrit N., et al.",Paratype
ARA-2018-289,C,NT,,female,adult,"Chet Khot WF., Cha Om, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Chet Khot Waterfall,"14°28'20.24""N, 101°09'58.06""E",127,,,,Liphistiidae,Liphistius,tham,,,2018-10-14,14,10,2018,"Warrit N., et al.",Paratype
ARA-2018-291,C,NT,,male,adult,"Chet Khot WF., Cha Om, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Chet Khot Waterfall,"14°28'20.24""N, 101°09'58.06""E",127,,,,Liphistiidae,Liphistius,tham,,,,,,,,Paratype
ARA-2018-296,C,NT,,female,adult,"Wang Tra Krai WF., Sarika, Mueang D., Nakhon Nayok",Thailand,Nakhon Nayok,Wang Tra Krai Waterfall,"14°20'08.5""N, 101°18'22.1""E",,14.25996,101.22757,,Liphistiidae,Liphistius,,,,2018-11-27,27,11,2018,"Sivayyapram V., Daiqin I.",Allotype
ARA-2018-297,C,NT,,,juvenile,"Wang Tra Krai WF., Sarika, Mueang D., Nakhon Nayok",Thailand,Nakhon Nayok,Wang Tra Krai Waterfall,"14°20'08.5""N, 101°18'22.1""E",,14.25996,101.22757,,Liphistiidae,Liphistius,,,,2018-11-27,27,11,2018,,Paratype
ARA-2018-299,C,NT,,male,adult,"Wang Tra Krai WF., Sarika, Mueang D., Nakhon Nayok",Thailand,Nakhon Nayok,Wang Tra Krai Waterfall,"14°20'08.5""N, 101°18'22.1""E",,14.25996,101.22757,,Liphistiidae,Liphistius,,,,,,,,,Holotype
ARA-2021-268,,,,,,,,,,,,,,,,,,,,,,,,,
ARA-2021-270,,,,,,,,,,,,,,,,,,,,,,,,,
ARA-2021-273,,CK,,female,adult,"Nong Rong, Phanom Thuan, Kanchanaburi",Thailand,Kanchanaburi,Nong Rong,"14°09'28.9""N; 99°34'11.6""E",67,14.49136,99.56989,,Bemmeridae,Damarchus,inazuma,,,2019-12-04,4,12,2019,Kunsete,Paratype (gynandromorph)
ARA-2026-035,,,,female,adult,"Jokkradin Waterfall, Pilok, Thong Pha Phum District, Kanchanaburi",Thailand,Kanchanaburi,Jokkradin Waterfall,"14°41'7.60""N 98°22'58.96""E",703,,,,Bemmeridae,Damarchus,,,,2024-02-02,2,2,2024,,
ARA-2026-036,,,,male,adult,"Jokkradin Waterfall, Pilok, Thong Pha Phum District, Kanchanaburi",Thailand,Kanchanaburi,Jokkradin Waterfall,"14°41'7.60""N 98°22'58.96""E",703,,,,Bemmeridae,Damarchus,,,,2024-02-02,2,2,2024,,
ARA-2026-037,,,,female,adult,"Jokkradin Waterfall, Pilok, Thong Pha Phum District, Kanchanaburi",Thailand,Kanchanaburi,Jokkradin Waterfall,"14°41'7.60""N 98°22'58.96""E",703,,,,Bemmeridae,Atmetochilus,fossor,cf,,2024-02-02,2,2,2024,,
ARA-2026-044,,,,female,adult,"Jokkradin Waterfall, Pilok, Thong Pha Phum District, Kanchanaburi",Thailand,Kanchanaburi,Jokkradin Waterfall,"14°41'7.60""N 98°22'58.96""E",703,,,,Bemmeridae,Damarchus,,,,2024-02-02,2,2,2024,,
ARA-2026-047,,,,female,adult,"Jokkradin Waterfall, Pilok, Thong Pha Phum District, Kanchanaburi",Thailand,Kanchanaburi,Jokkradin Waterfall,"14°41'7.60""N 98°22'58.96""E",703,,,,Bemmeridae,Damarchus,,,,2024-02-02,2,2,2024,,
ARA-2026-048,,,,female,adult,"Jokkradin Waterfall, Pilok, Thong Pha Phum District, Kanchanaburi",Thailand,Kanchanaburi,Jokkradin Waterfall,"14°41'7.60""N 98°22'58.96""E",703,,,,Bemmeridae,Damarchus,,,,2024-02-02,2,2,2024,,
